"650","9","1879","1973-09-24 16:39:51"
"651","68","959","2007-01-24 17:56:15"
"652","43","854","1980-05-07 02:07:00"
"653","91","394","2018-05-30 20:36:02"
"654","26","898","2002-06-09 00:05:51"
"655","78","1779","1976-06-20 16:05:19"
"656","19","303","1973-11-13 10:43:21"
"657","21","79","1980-01-26 14:10:24"
"658","40","1080","2004-06-10 08:03:33"
"659","31","1622","2022-07-22 11:53:12"
"660","37","456","1995-08-12 03:39:40"
"661","84","297","2006-05-01 09:57:17"
"662","18","1976","1978-10-27 09:36:32"
"663","4","1034","1988-04-27 04:41:38"
"664","59","1502","2021-08-13 16:33:07"
"665","45","1645","1974-11-03 14:14:14"
"666","17","1026","2021-04-26 05:13:31"
"667","60","1154","1976-06-05 13:07:13"
"668","21","1044","1983-01-31 17:17:41"
"669","54","1810","2007-07-04 00:22:54"
"670","74","1346","2013-02-14 08:31:04"
"671","22","264","2020-09-25 07:46:39"
"672","31","188","1987-04-25 01:39:04"
"673","57","802","1972-08-08 22:17:31"
"674","51","1448","2019-09-05 10:00:27"
"675","55","559","2003-05-26 20:41:57"
"676","52","1926","1974-01-09 09:13:26"
"677","19","699","2004-03-26 00:24:57"
"678","15","732","2018-12-04 03:09:46"
"679","37","683","2000-08-29 21:52:24"
"680","92","1781","2010-06-18 14:12:10"
"681","91","309","1985-06-01 09:16:07"
"682","44","803","2005-01-15 16:11:25"
"683","81","623","2001-10-18 12:02:11"
"684","35","44","1975-05-29 05:27:19"
"685","94","1087","2003-02-18 19:59:07"
"686","47","188","2020-02-07 21:58:22"
"687","53","422","1991-01-23 04:19:49"
"688","39","510","2007-12-01 23:49:03"
"689","87","376","2018-03-20 22:48:09"
"690","98","1433","1993-05-16 22:16:17"
"691","85","148","2017-08-13 13:50:47"
"692","61","699","1978-06-01 17:50:19"
"693","38","1433","2011-09-09 22:52:29"
"694","24","1388","1981-08-01 07:55:35"
"695","58","131","1993-10-13 13:58:45"
"696","48","1684","1997-09-11 01:43:16"
"697","31","1293","2013-10-23 03:53:23"
"698","11","1731","2020-09-30 10:53:06"
"699","45","991","1983-08-05 14:21:22"
"700","67","1928","2014-08-07 12:41:56"
"701","35","1279","1988-03-04 05:07:45"
"702","59","83","2021-08-10 22:45:28"
"703","20","798","1988-12-25 19:18:16"
"704","45","964","1989-05-26 19:30:47"
"705","47","1339","1982-07-22 08:17:53"
"706","35","1806","2010-01-03 16:08:00"
"707","7","1436","1999-05-24 12:18:22"
"708","95","1277","1971-12-08 18:10:39"
"709","2","1974","2010-10-17 16:20:41"
"710","4","1541","1970-11-15 00:31:06"
"711","80","837","2011-10-28 14:14:49"
"712","24","131","1978-09-25 14:56:15"
"713","86","1427","2020-01-03 11:22:58"
"714","80","578","2015-09-14 15:21:57"
"715","99","677","1995-08-26 15:00:30"
"716","83","1028","2003-04-22 05:22:07"
"717","29","1141","2012-09-04 10:14:30"
"718","72","223","2014-05-02 23:25:53"
"719","74","1276","1992-09-21 17:05:56"
"720","97","488","1970-11-04 07:40:46"
"721","73","1389","2006-12-06 09:00:00"
"722","15","481","1980-08-31 12:03:13"
"723","61","292","2018-09-22 09:30:50"
"724","60","1772","2017-12-29 20:00:42"
"725","9","1886","1970-02-16 16:45:59"
"726","30","952","1996-12-18 17:45:49"
"727","40","28","1984-11-10 07:39:13"
"728","45","1325","2004-07-12 01:45:44"
"729","5","1840","1980-02-02 06:37:29"
"730","38","1216","1982-01-20 12:52:49"
"731","0","216","1998-07-04 08:17:57"
"732","44","1861","2021-07-04 00:00:24"
"733","69","143","1987-01-26 16:08:28"
"734","20","1549","2015-01-28 21:02:50"
"735","5","1505","1992-08-20 11:43:47"
"736","64","1889","1988-01-26 07:26:08"
"737","28","1580","2012-11-26 09:55:13"
"738","74","1633","2006-03-19 02:51:00"
"739","74","682","1976-12-07 18:04:08"
"740","43","598","1978-03-03 07:03:02"
"741","24","1587","1999-07-27 18:37:25"
"742","3","1303","1984-07-26 16:46:21"
"743","32","1747","2012-09-05 01:13:14"
"744","54","1227","1993-09-21 15:11:09"
"745","4","207","1977-09-09 10:28:53"
"746","55","1115","1973-07-31 12:56:11"
"747","96","1980","2003-10-28 22:17:39"
"748","74","1970","2015-09-06 08:02:14"
"749","20","1787","1985-06-24 10:33:53"
"750","4","261","1978-09-08 06:31:52"
"751","97","1469","2012-02-29 10:54:09"
"752","53","1298","2012-07-10 20:34:00"
"753","16","1391","1983-07-14 09:33:00"
"754","18","1999","1991-05-11 09:39:46"
"755","81","1970","2016-03-22 18:08:37"
"756","4","951","1989-11-16 00:22:18"
"757","13","1011","1991-05-21 03:52:52"
"758","50","1938","1992-05-05 09:13:06"
"759","52","867","2016-04-30 13:40:09"
"760","46","520","1980-11-13 04:49:42"
"761","31","1576","2022-01-18 20:58:52"
"762","63","1781","1975-02-20 14:16:51"
"763","34","925","1975-07-02 21:48:56"
"764","79","1342","1971-12-26 15:58:16"
"765","40","910","2010-02-16 23:45:11"
"766","41","29","1976-10-13 03:43:50"
"767","57","1440","2010-12-12 12:57:02"
"768","31","370","1991-02-27 22:49:10"
"769","70","224","1995-10-09 05:54:45"
"770","45","1041","1985-12-19 09:56:15"
"771","98","1951","1986-01-01 05:13:16"
"772","87","548","2002-01-05 18:13:51"
"773","8","286","1978-05-25 09:57:27"
"774","68","13","2021-04-20 17:44:56"
"775","31","286","1989-02-27 18:41:11"
"776","0","581","2004-04-03 20:38:20"
"777","73","1767","1991-11-10 01:14:07"
"778","66","1793","1998-10-30 18:33:35"
"779","67","921","2011-10-27 20:40:36"
"780","58","359","2010-10-08 18:16:06"
"781","31","232","2018-12-20 19:34:07"
"782","47","1719","2016-01-12 16:11:40"
"783","77","136","1972-11-30 11:36:08"
"784","55","1054","1976-12-14 18:16:09"
"785","57","1995","1990-05-20 18:19:23"
"786","53","1181","1989-06-18 21:30:54"
"787","53","1205","2002-05-22 00:27:36"
"788","82","1603","1991-01-07 14:46:57"
"789","5","44","1982-05-10 04:57:08"
"790","98","999","1994-03-15 10:17:55"
"791","73","489","1992-12-22 18:01:40"
"792","33","1537","1970-12-05 12:39:37"
"793","35","1062","1997-09-07 13:09:42"
"794","81","515","2021-06-04 22:11:10"
"795","51","317","1978-12-04 13:21:51"
"796","18","1745","2021-12-11 01:32:37"
"797","14","1137","1999-12-16 00:48:34"
"798","42","1231","2013-04-18 20:01:23"
"799","21","809","1972-06-30 13:53:34"
"800","53","658","1991-11-27 09:46:19"
"801","69","1007","2013-12-18 11:23:36"
"802","36","1552","1972-03-04 10:41:26"
"803","75","1105","1987-04-02 22:43:08"
"804","56","1056","1970-05-25 12:30:40"
"805","76","175","2005-07-10 05:23:51"
"806","30","864","2016-07-29 10:44:03"
"807","32","379","1976-04-02 19:50:43"
"808","72","1560","1976-12-21 03:20:10"
"809","70","1462","1980-11-10 04:56:53"
"810","75","1463","1999-06-07 23:34:39"
"811","9","1264","2012-05-23 02:46:59"
"812","19","854","2020-03-14 17:53:42"
"813","62","1535","1978-04-03 10:55:32"
"814","79","1642","1981-11-22 15:13:29"
"815","79","69","2016-05-30 09:21:07"
"816","82","264","1983-05-02 20:59:09"
"817","20","1552","2007-11-03 23:28:15"
"818","47","1903","1978-10-13 18:13:46"
"819","49","1180","1989-06-28 20:02:52"
"820","39","591","1977-08-17 23:42:07"
"821","34","1102","1976-07-27 15:20:52"
"822","2","164","1973-04-30 19:06:40"
"823","17","807","2005-11-09 00:18:40"
"824","61","1161","2001-03-21 13:47:47"
"825","50","1719","2010-02-16 14:29:08"
"826","22","865","1987-11-19 17:34:31"
"827","27","1145","1970-05-06 00:53:53"
"828","79","1453","2017-05-18 13:12:00"
"829","30","975","2007-12-20 15:06:11"
"830","12","493","2004-05-13 23:15:26"
"831","77","1352","2000-01-18 03:31:02"
"832","79","197","2005-09-06 03:58:31"
"833","29","1848","1971-01-24 15:24:55"
"834","35","1694","1990-03-22 08:59:00"
"835","98","1141","1971-11-07 01:24:10"
"836","75","1772","1980-03-27 09:40:23"
"837","4","1278","1996-01-02 15:03:48"
"838","38","1850","2011-02-22 17:25:21"
"839","45","164","1970-07-27 00:45:30"
"840","19","338","2018-02-13 01:47:46"
"841","59","1480","1980-05-21 00:32:00"
"842","71","1004","1995-03-01 14:08:04"
"843","35","833","1986-02-22 20:22:26"
"844","69","339","2017-10-02 22:23:30"
"845","31","1917","2014-02-04 15:24:02"
"846","56","881","1985-10-01 00:19:18"
"847","70","1283","2014-11-18 00:47:17"
"848","10","44","2019-03-10 06:32:07"
"849","88","1105","1986-06-10 01:06:45"
"850","75","1239","2005-09-04 01:27:10"
"851","49","269","2017-01-06 07:03:15"
"852","22","309","2019-08-31 04:17:42"
"853","6","480","1983-12-11 06:40:22"
"854","12","583","1975-06-08 15:14:33"
"855","63","1474","2010-10-14 09:18:12"
"856","80","112","2021-10-29 10:04:26"
"857","9","965","1989-05-18 14:03:26"
"858","57","1203","2007-06-09 01:56:01"
"859","18","64","1972-04-03 20:36:59"
"860","47","6","1996-06-06 16:33:22"
"861","22","1058","2007-07-22 20:09:32"
"862","45","559","1983-03-24 05:08:41"
"863","47","1537","1993-12-19 04:23:45"
"864","18","784","2001-07-16 12:48:24"
"865","55","1949","1994-04-29 04:32:35"
"866","20","1713","1997-05-19 22:26:25"
"867","95","562","1999-02-13 18:56:43"
"868","87","527","2019-10-19 05:20:32"
"869","61","1756","2022-03-11 12:22:45"
"870","65","1138","1996-01-18 22:18:17"
"871","8","1998","1976-08-22 19:21:10"
"872","43","1698","1974-05-15 19:52:41"
"873","30","25","2008-07-05 12:30:08"
"874","28","742","2005-02-28 14:04:43"
"875","48","1212","2000-03-21 01:23:00"
"876","55","1218","2009-04-27 06:22:44"
"877","46","1270","2002-07-09 21:10:46"
"878","77","534","1996-08-05 11:24:22"
"879","12","135","2017-03-04 13:05:00"
"880","34","1067","1982-01-06 20:47:38"
"881","76","601","2015-02-07 22:02:22"
"882","83","417","1980-04-13 11:14:34"
"883","72","1997","2012-03-27 06:44:07"
"884","48","1788","1982-03-11 03:32:25"
"885","22","1823","1978-04-01 02:35:24"
"886","61","1310","1986-12-21 16:00:42"
"887","46","1480","1978-11-16 18:45:38"
"888","41","438","2011-04-18 20:22:33"
"889","59","17","2010-12-23 12:34:00"
"890","96","1903","1977-03-19 23:03:12"
"891","50","269","1987-06-09 00:53:31"
"892","7","1736","2004-08-01 17:41:16"
"893","3","1775","1976-10-12 05:00:33"
"894","21","430","1978-12-19 05:57:41"
"895","23","78","1985-04-05 22:32:17"
"896","6","1183","2018-07-30 10:49:01"
"897","72","197","1999-02-05 12:33:11"
"898","82","1814","1985-02-02 05:04:26"
"899","22","1028","1980-08-29 16:25:35"
"900","20","1730","2018-09-01 12:58:21"
"901","1","625","1997-09-30 18:12:35"
"902","55","898","1980-08-09 19:13:43"
"903","2","1116","2007-01-21 19:33:15"
"904","87","6","1973-06-30 16:10:17"
"905","58","552","1977-11-30 12:28:50"
"906","13","1162","1976-04-04 08:59:19"
"907","60","277","1980-12-04 04:15:37"
"908","54","1264","1975-08-23 07:22:59"
"909","58","1093","2017-03-04 14:29:16"
"910","76","1305","1981-03-08 11:09:40"
"911","41","1009","1972-02-07 03:54:02"
"912","18","1333","1985-06-09 06:00:27"
"913","14","1245","2021-10-28 15:41:31"
"914","91","1294","2015-02-27 13:18:21"
"915","37","387","2021-01-21 01:31:08"
"916","94","397","1989-02-03 14:24:46"
"917","5","1662","1981-11-21 08:42:56"
"918","33","1147","1981-11-29 01:17:06"
"919","98","555","2003-05-18 03:47:10"
"920","25","1960","1985-02-11 13:08:58"
"921","96","380","1975-03-02 03:36:48"
"922","23","1427","2012-02-26 20:11:29"
"923","58","1719","1992-09-28 02:38:48"
"924","70","218","1985-11-24 09:26:25"
"925","77","1245","1987-06-13 07:22:18"
"926","55","13","2005-01-02 02:31:42"
"927","6","1262","1987-09-15 22:07:13"
"928","66","736","1980-03-29 03:31:24"
"929","79","1977","2015-12-29 18:38:13"
"930","84","518","2010-07-26 23:02:19"
"931","39","581","2011-12-14 10:31:32"
"932","19","399","2019-10-16 19:34:06"
"933","1","261","2010-05-21 00:25:22"
"934","3","1437","1996-04-26 01:13:16"
"935","29","660","1977-03-30 11:27:26"
"936","12","1105","1994-07-26 10:10:40"
"937","64","1730","1972-10-09 23:20:12"
"938","33","1672","1992-10-07 13:04:04"
"939","83","683","1971-08-01 10:00:02"
"940","66","387","1974-08-04 10:22:49"
"941","69","1752","2002-03-22 04:59:20"
"942","20","265","2020-12-18 02:39:19"
"943","41","559","1992-12-28 17:45:59"
"944","25","1352","2004-10-25 14:11:31"
"945","62","25","2000-07-24 13:09:55"
"946","12","587","2003-02-08 17:34:57"
"947","25","221","2005-01-15 18:59:17"
"948","99","912","2006-12-12 09:04:38"
"949","37","378","1977-02-06 06:04:32"
"950","80","783","1978-02-10 12:14:29"
"951","64","235","1982-09-01 09:16:41"
"952","19","1401","1993-03-26 17:24:11"
"953","63","1039","1981-08-03 20:55:03"
"954","52","619","2014-10-20 17:50:29"
"955","30","42","1998-12-04 18:00:47"
"956","36","315","2014-07-15 08:27:16"
"957","85","412","2021-09-04 16:17:58"
"958","10","1721","2007-08-03 22:57:50"
"959","83","670","2020-06-12 18:26:26"
"960","6","1878","2018-11-25 17:03:59"
"961","13","1463","1981-03-15 14:07:20"
"962","67","89","1979-01-17 04:39:19"
"963","30","1646","1985-03-31 02:15:52"
"964","48","798","1992-05-06 00:24:30"
"965","6","906","1991-10-10 12:59:10"
"966","74","1620","2011-02-08 21:42:47"
"967","47","1113","2015-07-02 00:44:20"
"968","27","665","1997-03-13 12:04:09"
"969","87","1632","2021-08-06 15:27:50"
"970","99","1347","2008-01-11 05:22:11"
"971","26","1858","1994-03-29 04:28:31"
"972","23","909","2016-04-12 05:29:06"
"973","16","1943","1992-10-18 10:43:46"
"974","68","1450","2000-11-29 00:25:37"
"975","2","397","1981-08-04 11:46:18"
"976","11","1596","2007-06-09 07:33:01"
"977","44","637","2022-01-22 06:45:13"
"978","22","403","1977-06-11 16:24:18"
"979","62","1494","1971-05-01 16:43:58"
"980","96","1445","2004-09-01 22:39:19"
"981","13","1435","1990-10-18 20:34:17"
"982","74","329","2011-12-16 21:33:19"
"983","61","1682","2005-07-31 18:26:07"
"984","85","957","1997-12-13 19:52:47"
"985","1","19","2010-06-29 07:23:38"
"986","80","143","2008-01-04 07:00:51"
"987","83","1471","1986-02-26 11:23:25"
"988","31","1869","1992-03-31 15:04:11"
"989","89","1718","2005-09-29 02:56:07"
"990","64","510","1998-03-06 06:07:49"
"991","91","405","1996-10-07 11:40:14"
"992","72","1758","2018-09-22 15:40:52"
"993","92","801","1973-01-03 23:10:14"
"994","89","1351","1981-10-10 04:07:34"
"995","80","232","1986-06-01 17:21:28"
"996","75","1265","1992-08-18 10:15:34"
"997","2","1519","2012-10-29 15:21:25"
"998","60","1879","1972-08-31 20:38:37"
"999","93","435","1974-12-05 03:25:09"
"1000","64","1357","2002-12-18 12:29:51"
"1001","41","989","1980-01-30 12:47:55"
"1002","17","1587","1976-12-30 12:47:33"
"1003","34","1161","1985-09-09 14:30:22"
"1004","29","1477","1996-12-27 13:34:33"
"1005","71","1677","2009-03-29 03:14:07"
"1006","79","1427","2022-08-23 15:25:52"
"1007","91","285","1990-09-26 16:34:05"
"1008","10","927","1996-12-17 05:20:38"
"1009","44","1465","2013-06-14 00:13:08"
"1010","85","1297","1972-06-30 12:30:50"
"1011","17","1635","1984-07-27 13:59:48"
"1012","33","1996","1980-04-04 18:21:15"
"1013","67","1677","1983-03-14 16:12:58"
"1014","78","199","2015-10-01 06:47:16"
"1015","9","127","1973-05-28 08:17:09"
"1016","83","434","2022-02-11 23:26:14"
"1017","15","1714","1983-01-09 12:48:33"
"1018","26","319","2013-12-20 04:04:43"
"1019","98","1285","1972-10-17 04:40:07"
"1020","77","1907","2009-04-06 13:42:40"
"1021","90","543","2014-04-09 10:33:11"
"1022","11","1132","2021-09-19 05:14:44"
"1023","35","399","2020-07-24 11:01:33"
"1024","42","897","1981-05-27 21:13:29"
"1025","88","1765","1989-07-27 14:56:01"
"1026","19","1948","1975-02-02 20:36:00"
"1027","71","918","1986-03-25 03:43:24"
"1028","2","565","2003-12-07 13:42:11"
"1029","22","297","2004-10-07 12:15:02"
"1030","61","1647","1977-09-08 15:18:20"
"1031","90","1821","2004-03-08 14:36:50"
"1032","12","1869","1973-07-25 09:18:33"
"1033","92","1279","2004-08-23 17:47:26"
"1034","42","705","2011-08-26 09:13:30"
"1035","38","1840","1976-08-08 07:33:39"
"1036","16","1464","1970-06-01 07:22:26"
"1037","67","777","1996-10-15 16:00:38"
"1038","61","1336","1980-10-01 08:26:31"
"1039","56","1649","2012-08-29 01:55:51"
"1040","82","510","1995-08-07 19:50:31"
"1041","22","469","2011-10-10 06:56:21"
"1042","24","1824","1989-04-11 20:39:31"
"1043","72","765","1986-03-14 07:47:40"
"1044","80","1994","2004-09-21 04:14:58"
"1045","0","1480","1974-12-02 20:41:07"
"1046","48","773","1995-03-29 15:58:25"
"1047","50","1425","1984-09-11 03:20:13"
"1048","16","1243","1983-01-03 12:18:09"
"1049","84","1713","2003-10-29 10:58:05"
"1050","26","1264","1975-06-27 10:05:38"
"1051","32","128","1998-01-03 19:19:51"
"1052","18","959","1976-08-08 09:23:34"
"1053","55","946","1981-01-15 15:17:22"
"1054","44","784","2017-02-08 07:35:17"
"1055","37","1327","1991-07-20 23:46:32"
"1056","89","1824","2012-12-05 14:26:52"
"1057","51","1085","2001-03-02 20:21:29"
"1058","34","1672","2009-08-16 00:54:02"
"1059","25","197","2019-02-18 19:51:47"
"1060","89","1145","1982-01-25 11:38:55"
"1061","64","1553","2010-02-11 02:30:21"
"1062","91","534","2015-06-25 15:14:56"
"1063","20","44","1995-10-12 20:32:01"
"1064","11","1297","2015-07-16 05:29:21"
"1065","38","1183","2004-01-20 18:31:39"
"1066","62","1693","1990-11-22 09:38:49"
"1067","49","868","1975-09-24 15:21:23"
"1068","81","796","1992-09-17 14:52:43"
"1069","51","629","1992-09-19 05:19:10"
"1070","69","174","1972-12-01 20:14:05"
"1071","35","317","2000-09-17 10:28:15"
"1072","64","938","2016-03-26 22:20:42"
"1073","5","1424","1984-05-26 14:58:08"
"1074","57","1357","1981-09-21 01:37:23"
"1075","50","736","2000-05-12 01:57:18"
"1076","39","135","1992-10-07 06:25:33"
"1077","22","1903","2008-11-26 15:09:09"
"1078","33","1243","1978-05-09 18:28:52"
"1079","9","481","2020-09-20 13:42:51"
"1080","0","965","1987-04-26 17:24:36"
"1081","25","449","2013-03-12 03:44:49"
"1082","27","1679","1984-10-30 16:22:15"
"1083","24","1311","1998-01-01 23:50:36"
"1084","4","547","2007-07-06 22:34:03"
"1085","56","647","1990-11-25 10:07:33"
"1086","31","347","2013-10-05 10:34:19"
"1087","6","354","1988-11-05 07:49:40"
"1088","48","1515","2020-01-30 18:40:14"
"1089","71","1994","2002-01-10 03:08:18"
"1090","37","736","1993-01-01 20:18:44"
"1091","35","431","1972-07-02 13:08:09"
"1092","19","710","2009-08-29 02:49:28"
"1093","12","939","1981-05-20 14:44:09"
"1094","95","803","1971-04-10 02:28:42"
"1095","90","960","1981-07-19 17:23:55"
"1096","88","31","2015-06-13 17:28:25"
"1097","49","1843","2021-04-09 06:49:07"
"1098","74","251","1993-07-11 06:06:22"
"1099","82","356","1993-07-10 09:36:45"
"1100","79","1793","2011-08-10 20:56:55"
"1101","65","1613","1974-11-18 08:10:11"
"1102","72","622","2013-01-28 02:56:10"
"1103","41","265","2019-12-29 12:45:24"
"1104","68","1294","1975-06-12 01:59:04"
"1105","82","891","2007-02-13 09:18:29"
"1106","64","223","2003-06-11 11:56:02"
"1107","22","308","2006-10-22 01:33:05"
"1108","46","199","1980-10-13 03:09:24"
"1109","46","1095","1985-03-25 03:02:43"
"1110","91","148","2007-12-04 05:33:34"
"1111","96","371","1997-11-30 04:30:37"
"1112","55","649","2015-10-29 11:27:30"
"1113","56","1735","1994-03-01 00:29:16"
"1114","12","597","2020-03-25 17:09:38"
"1115","43","469","1982-06-09 01:36:28"
"1116","39","1993","1978-03-13 10:47:35"
"1117","84","1747","1988-08-17 23:26:08"
"1118","7","623","1995-08-14 04:33:27"
"1119","74","1731","2020-11-27 17:15:32"
"1120","24","1136","1982-12-19 11:23:06"
"1121","69","717","1994-11-27 06:44:41"
"1122","15","1745","2009-03-10 20:05:49"
"1123","66","1502","1993-10-28 17:00:34"
"1124","27","1199","2015-10-05 11:39:38"
"1125","67","1391","2011-07-31 03:58:47"
"1126","27","601","1979-11-26 10:17:58"
"1127","50","796","1982-10-06 00:19:14"
"1128","23","538","1971-10-05 13:47:03"
"1129","31","1993","1992-11-07 18:35:09"
"1130","82","1264","1979-12-27 02:22:07"
"1131","13","322","1989-07-22 20:17:05"
"1132","3","561","2020-11-23 16:31:53"
"1133","68","1425","1985-01-18 16:44:32"
"1134","43","777","1981-01-14 02:01:34"
"1135","68","746","2020-04-18 12:59:14"
"1136","14","1231","1993-12-18 14:02:57"
"1137","7","763","1986-06-20 00:21:53"
"1138","81","1147","2022-01-14 02:21:11"
"1139","82","1413","1998-04-11 15:06:12"
"1140","76","1391","1972-08-02 04:36:08"
"1141","12","436","2012-06-20 23:26:06"
"1142","72","968","2001-09-11 03:21:12"
"1143","82","622","2003-11-29 00:14:10"
"1144","11","1408","1970-03-12 11:18:00"
"1145","91","1325","1982-10-09 00:03:38"
"1146","11","1787","1973-08-12 16:39:18"
"1147","56","836","1997-02-04 11:23:31"
"1148","41","1127","1978-09-10 19:40:18"
"1149","40","297","2019-10-18 02:15:07"
"1150","4","91","2000-02-17 09:12:32"
"1151","17","1250","1985-11-03 12:47:44"
"1152","7","1858","2010-08-25 18:49:58"
"1153","37","986","2000-08-09 22:15:06"
"1154","92","329","1985-01-03 22:19:45"
"1155","38","1305","1977-09-29 04:21:31"
"1156","66","1011","1991-06-08 22:52:55"
"1157","95","449","1974-03-30 04:54:26"
"1158","31","791","2004-07-14 13:19:06"
"1159","58","137","1977-01-18 07:50:41"
"1160","13","379","1989-10-06 18:40:47"
"1161","36","1835","2014-10-27 23:28:27"
"1162","30","868","1988-10-19 21:51:09"
"1163","69","873","1984-05-10 04:19:19"
"1164","74","667","2002-10-17 17:25:57"
"1165","28","1006","1974-09-29 23:46:47"
"1166","40","1173","1975-05-03 11:38:34"
"1167","76","407","1981-09-16 05:25:00"
"1168","87","335","1983-05-07 03:15:00"
"1169","1","799","1996-09-21 10:44:42"
"1170","38","376","2022-07-17 07:28:23"
"1171","86","1335","2022-09-03 13:10:13"
"1172","59","269","1975-10-01 07:02:23"
"1173","24","1394","1997-07-12 11:22:06"
"1174","41","1448","1977-02-09 04:57:02"
"1175","89","359","1988-08-26 03:32:53"
"1176","80","488","2017-02-10 20:12:13"
"1177","26","918","2021-04-30 19:21:40"
"1178","89","1265","1997-07-12 23:45:16"
"1179","90","647","1996-04-20 11:59:02"
"1180","24","1009","1977-10-06 13:13:46"
"1181","78","1368","1993-09-01 12:01:43"
"1182","63","1878","1985-12-21 17:10:31"
"1183","92","1552","2012-06-15 14:54:42"
"1184","91","795","2013-10-11 09:41:42"
"1185","0","983","1975-02-02 17:30:52"
"1186","96","1236","2007-09-04 06:17:19"
"1187","79","565","2012-03-01 20:55:24"
"1188","34","209","1973-05-06 07:46:23"
"1189","69","1330","1997-03-20 23:47:44"
"1190","98","745","1990-04-01 12:42:36"
"1191","47","210","2011-12-13 09:06:39"
"1192","11","1388","1993-03-10 01:54:24"
"1193","4","1551","1984-06-06 20:03:37"
"1194","36","555","2010-07-31 06:13:14"
"1195","6","547","1972-08-09 03:41:55"
"1196","0","1731","1976-04-10 00:01:52"
"1197","14","1413","1980-06-07 14:58:12"
"1198","12","897","1972-10-22 21:23:48"
"1199","66","632","2002-11-28 07:12:09"
"1200","7","784","1987-10-26 16:12:12"
"1201","54","777","2003-03-04 16:42:42"
"1202","21","291","1971-12-23 12:46:28"
"1203","18","752","1982-07-25 06:40:26"
"1204","60","1549","1990-08-04 16:13:36"
"1205","1","1235","1989-09-01 19:42:18"
"1206","87","1211","2018-03-03 08:07:14"
"1207","50","210","1993-03-09 23:34:54"
"1208","86","994","1975-02-19 06:36:12"
"1209","26","127","2017-01-02 22:44:55"
"1210","5","302","1971-05-04 13:30:27"
"1211","56","1465","2004-07-02 20:43:16"
"1212","78","366","1974-09-07 06:50:11"
"1213","89","322","2007-04-12 04:29:41"
"1214","3","1654","1990-04-30 22:20:55"
"1215","90","587","1978-05-05 18:18:52"
"1216","46","1951","2019-07-18 08:29:34"
"1217","16","1877","1972-10-15 19:30:36"
"1218","95","1211","1985-05-26 08:59:49"
"1219","55","109","2010-07-01 15:17:36"
"1220","76","1239","1989-04-17 07:21:41"
"1221","56","1007","1977-09-15 00:04:58"
"1222","62","1475","1995-11-23 21:31:03"
"1223","11","1440","1999-04-20 17:23:18"
"1224","91","731","1971-12-24 09:21:34"
"1225","0","1635","2002-08-18 22:00:09"
"1226","55","1679","2005-12-01 16:44:10"
"1227","56","626","2009-06-06 17:05:16"
"1228","46","1293","1988-08-18 11:16:24"
"1229","65","1636","2001-09-03 22:47:16"
"1230","64","347","1996-02-12 12:58:59"
"1231","28","1646","1977-06-04 20:39:50"
"1232","17","1970","1997-08-10 13:25:14"
"1233","1","828","2015-09-18 01:25:08"
"1234","50","360","1977-06-24 16:01:08"
"1235","83","200","1977-09-12 14:36:26"
"1236","29","218","1984-08-08 16:24:06"
"1237","81","629","1996-03-06 08:28:50"
"1238","5","1291","1993-04-01 02:30:28"
"1239","41","1796","2007-12-14 05:58:54"
"1240","86","185","2018-04-01 07:54:19"
"1241","84","1338","1991-09-02 17:29:58"
"1242","49","778","1983-08-05 10:45:34"
"1243","17","309","2017-05-15 13:31:08"
"1244","67","1227","2008-08-13 08:30:05"
"1245","55","809","1992-07-14 15:30:34"
"1246","18","331","2017-10-12 08:44:27"
"1247","59","1679","1994-08-29 10:23:51"
"1248","81","1464","2018-06-21 12:25:01"
"1249","68","763","1988-04-23 06:06:54"
"1250","89","1087","1971-10-02 22:47:25"
"1251","99","407","2011-10-22 20:24:52"
"1252","66","6","1982-04-18 21:58:52"
"1253","52","854","1975-10-12 22:43:15"
"1254","61","1869","1996-04-19 23:14:22"
"1255","6","1426","1973-08-20 17:36:09"
"1256","93","1826","2012-12-23 15:16:19"
"1257","1","1245","2011-08-04 20:23:00"
"1258","45","312","1993-08-15 17:02:10"
"1259","56","324","2014-05-04 04:41:32"
"1260","79","1227","2016-02-01 02:22:28"
"1261","33","1046","1978-06-12 06:04:37"
"1262","64","795","2020-08-04 00:21:33"
"1263","14","1835","1991-10-01 14:59:21"
"1264","21","1625","2012-05-19 21:17:37"
"1265","31","292","1997-03-23 11:11:07"
"1266","89","1793","1972-11-05 12:31:45"
"1267","39","264","1994-10-27 00:54:44"
"1268","28","1838","1986-05-30 11:14:14"
"1269","69","1354","2001-04-29 11:19:40"
"1270","68","300","2004-07-24 03:02:15"
"1271","3","1089","1972-10-29 14:20:49"
"1272","6","435","1987-08-10 12:22:27"
"1273","99","1548","2017-10-04 04:27:17"
"1274","95","476","1984-07-24 03:31:33"
"1275","70","292","2017-03-30 19:51:53"
"1276","2","176","1972-06-25 20:34:43"
"1277","26","1835","2022-03-06 07:45:24"
"1278","91","1756","1994-12-28 03:22:12"
"1279","2","1966","1984-07-24 05:38:58"
"1280","57","1037","2019-05-04 05:51:12"
"1281","19","846","1994-11-28 19:47:44"
"1282","97","660","1989-05-02 16:27:41"
"1283","98","1286","2016-07-04 21:47:52"
"1284","96","773","1971-04-10 15:16:32"
"1285","23","1649","1986-03-12 22:25:56"
"1286","76","1951","1975-09-02 00:48:12"
